106,206
90,192
98,172
121,225
100,193
90,197
100,189
85,194
97,185
94,206
123,208
93,194
101,194
106,216
130,192
99,190
103,218
99,205
128,190
109,200
93,194
107,231
102,208
114,196
98,173
108,218
109,178
93,183
85,190
101,191
103,230
95,208
96,213
95,188
110,215
100,227
93,203
98,190
117,195
100,198
125,207
93,211
100,211
98,197
103,227
117,182
93,197
92,194
87,198
102,204
89,222
90,221
100,187
118,184
101,206
104,193
103,197
94,184
102,192
82,204
91,218
82,186
100,214
91,233
92,222
112,215
108,190
98,195
103,202
98,218
96,203
98,199
83,213
93,216
104,207
111,195
90,187
90,189
93,191
106,225
114,192
98,210
93,207
112,186
91,227
92,204
100,210
88,208
91,190
107,193
108,185
92,192
100,207
96,193
98,230
93,178
108,190
95,202
92,216
109,220
94,198
95,202
78,206
78,182
99,209
105,198
98,219
94,191
103,198
90,202
96,192
97,223
105,189
92,167
89,201
93,210
97,174
92,197
96,204
103,207
105,208
93,224
95,201
99,187
117,194
103,188
106,195
95,209
97,197
92,208
96,213
87,207
112,195
104,191
97,195
102,188
101,197
99,199
102,193
91,182
117,212
99,184
105,165
115,216
101,200
111,185
92,192
98,204
106,186
89,185
111,221
115,212
81,220
86,194
105,184
105,205
101,207
105,201
91,203
106,215
101,202
78,212
97,193
99,218
98,198
108,214
94,201
121,184
110,185
89,195
108,186
109,193
114,192
96,190
93,186
90,200
92,213
97,191
100,178
91,192
100,189
98,199
86,202
99,190
114,187
97,190
107,209
100,216
92,228
105,227
118,189
106,210
102,196
104,201
98,189
98,196
96,186
93,233
88,194
94,234
101,206
101,220
109,203
112,215
112,197
87,195
110,182
88,212
125,202
101,214
106,187
95,200
99,197
104,181
104,201
112,180
98,213
96,199
103,190
110,196
111,187
90,194
114,211
101,198
114,216
88,196
96,178
102,200
90,172
103,221
94,200
88,183
97,189
102,204
101,207
93,217
100,215
111,210
106,193
118,204
85,175
97,212
115,182
114,194
84,175
104,185
104,200
92,190
97,212
111,199
108,197
92,193
83,186
86,207
105,173
95,199
105,191
109,193
81,220
101,218
114,207
116,217
106,242
108,211
75,190
108,187
99,185
103,206
98,194
89,203
113,211
109,206
101,195
81,196
105,218
87,205
103,214
114,198
88,194
96,199
101,164
98,194
99,195
106,201
90,198
99,198
87,198
107,178
117,189
86,183
92,184
85,188
100,189
98,182
118,186
123,200
105,181
99,189
100,204
95,209
121,197
106,191
117,217
102,202
112,192
76,200
92,184
124,208
97,209
119,226
107,197
80,206
115,200
104,216
109,187
88,213
96,225
87,205
97,192
96,171
89,193
123,189
89,191
112,209
103,201
105,217
109,189
93,189
84,205
108,223
108,186
113,196
92,238
86,201
101,208
107,198
109,179
86,235
119,187
117,204
103,205
101,181
93,167
87,200
90,216
102,194
111,184
119,189
103,184
108,199
103,199
112,188
91,185
110,211
125,201
103,197
94,193
73,203
104,206
105,207
119,229
85,208
94,189
110,205
106,165
97,195
98,205
97,219
111,192
108,191
95,221
103,213
91,186
110,184
97,213
92,205
102,198
106,175
107,180
102,188
92,227
83,188
98,205
108,183
98,199
94,202
95,200
94,177
117,222
98,193
98,161
80,210
101,210
92,226
99,183
110,197
101,212
94,191
88,207
91,199
107,196
111,225
101,180
95,233
92,229
108,223
108,215
91,208
95,209
92,169
105,217
91,208
94,209
92,213
109,201
104,211
101,211
93,192
111,213
105,189
95,196
89,194
103,212
107,196
99,202
103,180
90,222
93,199
108,196
110,201
114,191
102,212
109,175
100,192
75,222
104,210
97,236
106,195
108,194
101,198
96,200
98,181
106,203
105,201
88,222
111,201
98,196
100,210
113,181
86,199
89,218
93,198
89,178
87,193
85,182
102,214
96,191
105,162
104,184
107,221
87,198
94,204
108,221
108,206
93,185
109,210
82,191
110,224
101,187
95,213
102,203
104,192
114,233
102,209
89,191
106,197
82,221
115,214
94,223
106,216
93,213
104,218
101,179
98,201
71,209
115,198
96,213
101,226
110,164
108,211
90,185
113,176
85,211
99,200
107,222
104,214
109,191
99,222
103,200
107,209
96,199
99,228
97,183
95,191
108,233
113,210
92,201
109,220
86,187
87,196
86,190
101,199
109,189
98,195
95,183
114,207
96,191
93,185
93,177
101,219
94,203
100,206
104,185
98,190
89,203
95,202
92,186
111,200
118,215
88,163
108,214
98,189
95,192
109,199
110,166
95,221
103,202
98,206
118,199
72,193
102,211
108,206
98,192
114,201
85,186
96,206
99,192
90,198
109,195
114,215
84,213
83,196
86,186
111,197
93,196
107,192
108,192
108,181
120,214
104,201
96,228
96,212
105,199
93,185
82,227
116,246
96,201
99,198
108,195
100,201
100,194
77,195
117,217
94,202
97,190
94,193
107,217
79,193
101,190
87,210
102,198
102,203
95,192
79,187
94,186
116,218
112,192
96,179
105,196
106,194
104,193
101,216
90,186
87,198
104,211
108,195
112,185
111,174
100,190
119,201
87,201
88,230
103,228
103,201
119,193
90,228
90,190
84,218
95,192
79,212
78,212
101,189
105,231
99,202
94,206
100,219
83,179
93,234
90,220
99,203
100,185
98,219
96,191
89,195
98,208
106,198
74,178
88,186
98,206
97,203
106,187
86,205
96,215
108,183
109,200
105,213
100,203
103,200
83,191
109,202
98,189
93,201
102,190
92,184
75,233
90,205
114,223
105,188
120,201
110,192
100,173
99,223
101,212
102,203
91,222
91,220
115,181
101,199
81,217
90,214
94,186
84,189
99,184
72,186
114,201
107,193
90,195
90,220
106,203
91,224
100,174
82,200
104,202
90,212
84,200
100,193
122,180
99,200
96,203
116,218
89,210
102,182
88,192
80,170
105,180
81,194
105,195
101,175
86,198
98,184
122,202
95,233
92,231
104,221
106,207
100,196
103,193
95,203
90,212
107,206
100,218
95,224
106,205
102,184
96,204
97,195
98,201
96,186
93,221
98,197
99,201
106,212
108,207
106,196
127,185
106,216
95,202
94,173
95,205
106,203
104,193
100,202
107,217
94,201
112,201
115,195
108,195
100,202
85,209
111,202
92,216
109,196
105,225
99,209
95,194
87,175
109,195
94,178
98,201
103,189
103,213
112,193
109,200
108,194
86,198
103,215
116,228
104,223
117,192
102,186
115,187
91,193
96,211
86,228
92,220
103,187
85,200
105,211
88,199
91,214
88,221
95,199
112,191
91,207
92,220
93,170
93,209
88,194
94,195
99,208
106,195
108,190
98,215
94,185
100,188
117,191
103,194
96,190
95,228
89,177
105,209
125,197
99,186
100,227
103,199
91,213
105,218
111,198
99,181
111,182
92,220
110,201
108,227
102,208
101,195
99,185
107,195
97,207
101,212
88,202
104,187
107,188
81,206
108,190
104,212
97,215
83,198
95,206
98,200
85,215
110,184
90,185
94,194
120,187
107,190
84,225
110,188
99,183
117,197
93,210
105,190
111,216
88,218
108,210
113,218
114,212
108,234
103,207
88,195
110,197
103,193
89,191
85,182
104,188
95,188
101,225
95,208
87,202
102,205
103,199
88,181
87,226
98,186
92,175
102,183
100,210
93,219
107,207
82,204
103,221
122,219
104,191
101,221
114,195
104,196
97,208
91,206
93,187
95,208
122,214
94,202
100,192
110,187
88,202
108,199
113,209
97,188
91,205
120,205
102,159
89,186
106,187
105,206
86,189
77,182
99,232
111,209
81,203
100,213
98,196
95,224
112,206
95,198
100,196
101,225
86,206
83,169
89,177
101,191
113,222
78,202
91,186
106,186
83,192
106,197
97,187
77,199
110,203
97,203
113,216
98,210
98,200
115,192
103,206
113,189
97,187
83,210
109,156
93,223
99,211
92,186
111,207
85,230
84,193
90,228
111,200
106,192
92,208
94,208
95,197
90,190
112,184
96,181
101,213
94,230
104,202
101,205
97,184
116,189
91,200
81,200
98,184
100,219
107,187
97,205
89,186
94,202
86,180
107,182
97,187
101,209
100,217
95,196
110,191
81,182
85,196
102,188
93,161
104,199
89,195
86,197
85,191
122,194
98,211
98,179
111,203
132,214
101,228
92,192
110,195
95,195
109,191
95,199
104,177
113,194
101,207
101,191
102,225
105,206
89,203
94,176
102,177
99,215
97,212
101,193
96,211
100,189
90,189
98,225
85,194
98,202
88,168
99,206
104,211
107,180
97,212
95,191
102,174
97,206
106,199
98,195
110,209
97,199
102,200
105,208
96,185
124,203
113,183
98,203
92,188
102,185
105,215
108,199
114,190
89,190
111,219
98,189
76,208
87,193
104,211
94,216
106,210
77,192
107,178
91,186
96,174
124,198
101,198
104,214
102,193
103,213
90,189
112,186
99,205
93,190
100,203
92,192
96,214
110,214
100,212
116,157
79,212
101,181
110,215
110,199
94,190
85,208
114,173
110,198
92,188
100,204
97,193
96,184
113,197
88,215
93,208
115,210
86,205
107,200
118,213
111,214
116,201
94,215
105,200
107,196
108,195
101,193
96,212
102,215
104,201
110,244
108,185
102,223
116,205
106,212
97,184
105,207
104,199
101,189
84,184
91,189
120,203
95,178
102,194
92,209
87,182
101,212
100,204
91,214
100,210
95,222
94,204
101,215
99,182
94,238
84,227
100,198
100,201
110,208
94,213
120,184
83,185
107,180
97,200
86,197
94,230
104,178
104,200
93,192
103,216
127,190
108,212
92,241
100,219
93,203
110,219
86,218
101,206
93,204
125,210
103,179
89,191
107,203
111,186
114,201
88,190
85,202
102,198
86,202
82,208
103,212
101,217
119,184
102,227
99,226
94,200
104,207
108,204
109,204
121,192
104,195
110,229
106,233
92,196
97,212
102,221
98,198
112,192
108,179
117,213
107,206
89,197
99,189
103,219
95,208
118,189
102,212
94,194
99,192
102,207
93,200
103,201
86,210
102,199
93,177
83,230
87,201
80,173
92,208
103,181
107,216
103,214
100,187
101,202
79,191
108,192
96,196
92,217
115,190
110,183
106,192
118,188
100,196
99,197
102,204
85,189
115,189
93,180
91,209
100,207
104,197
95,195
110,208
111,201
104,227
113,208
92,205
90,217
102,213
111,191
104,207
85,177
96,193
113,190
115,196
111,207
109,187
102,178
95,191
103,200
97,227
92,176
107,199
94,179
113,231
85,189
106,196
104,193
104,201
93,200
106,194
95,214
94,214
90,221
107,222
99,210
123,172
88,206
89,216
100,207
92,194
95,197
75,216
114,197
100,152
95,225
99,186
114,215
94,189
112,201
87,215
88,201
97,201
85,210
98,216
96,193
98,190
90,200
95,189
121,206
96,202
109,215
103,212
103,196
84,212
99,197
110,192
115,216
88,202
110,217
103,197
106,210
85,180
101,212
106,195
110,201
106,197
98,190
104,199
106,202
87,213
112,187
100,196
97,208
92,180
99,216
98,182
132,214
106,189
109,175
99,191
96,224
108,185
113,186
97,213
104,221
102,213
86,207
101,203
98,186
103,197
119,201
111,176
97,195
99,181
110,172
88,223
95,178
85,182
100,217
95,196
90,205
97,197
83,225
100,215
104,193
98,217
96,198
96,195
92,197
109,215
79,196
79,183
108,202
113,216
96,188
102,189
103,190
108,205
96,192
99,200
111,210
103,202
95,201
89,204
96,200
86,201
91,212
123,229
104,196
97,199
100,192
104,187
95,198
105,209
106,191
104,204
99,197
104,173
103,212
111,191
96,190
72,196
108,204
91,202
85,209
112,227
116,194
117,183
106,212
108,224
101,209
92,214
90,173
120,203
103,226
83,207
96,196
92,189
93,241
93,203
90,209
92,167
91,211
106,221
89,192
102,183
101,203
90,193
103,213
103,202
106,226
93,216
99,206
100,203
111,202
100,203
95,205
87,186
113,182
98,211
106,173
99,219
106,194
94,215
103,184
89,203
108,190
99,197
99,198
94,184
89,217
86,186
96,185
92,211
105,195
81,198
108,211
96,216
96,209
131,210
86,206
105,151
105,165
92,194
116,172
126,217
97,238
104,189
92,219
97,220
104,200
83,191
93,207
100,212
102,209
88,187
91,182
100,223
97,204
91,203
96,189
94,175
89,186
97,206
85,194
108,213
80,217
72,206
113,207
81,209
96,189
94,203
114,187
112,199
97,198
85,220
114,204
98,189
100,176
103,180
93,189
100,183
102,174
93,193
122,200
80,209
110,177
102,217
84,198
107,213
100,205
80,184
107,188
87,198
91,204
105,202
100,196
92,203
86,193
85,220
106,204
89,204
105,191
113,197
86,174
114,201
107,211
106,184
98,208
103,212
80,194
76,201
105,211
96,224
108,211
92,203
101,199
111,206
100,177
110,216
121,212
67,205
98,216
95,210
107,197
91,172
102,199
113,202
111,249
102,151
107,209
87,196
103,222
88,217
108,195
96,190
92,200
109,199
96,188
102,211
94,198
97,202
90,186
97,216
106,205
96,204
116,195
90,186
97,215
96,190
90,194
109,205
102,218
103,201
92,204
115,200
109,210
103,212
86,190
92,219
83,245
81,189
113,197
99,203
102,181
106,205
92,190
98,181
118,186
82,222
106,185
108,189
98,201
83,187
116,196
114,199
109,201
106,193
97,193
92,194
105,182
90,193
98,179
107,227
99,203
89,201
101,202
99,203
94,177
98,199
95,197
123,173
112,184
94,199
103,214
91,207
87,215
105,213
111,225
92,191
124,212
108,219
112,195
98,196
108,189
91,223
91,192
102,217
106,207
95,217
104,198
109,206
90,187
82,194
92,180
109,177
89,200
95,196
95,202
97,200
110,227
95,172
106,208
115,201
111,182
110,193
118,197
119,203
99,204
100,206
109,191
101,196
91,204
87,188
106,210
105,164
96,207
95,183
98,193
104,221
108,195
123,197
107,203
118,175
89,216
107,179
99,228
99,199
90,204
85,171
100,219
84,192
96,203
94,201
117,187
107,216
108,198
110,198
82,224
83,212
99,175
127,220
97,190
89,208
119,200
92,197
97,175
99,209
114,188
110,200
97,178
105,207
97,212
84,213
103,208
109,202
98,191
94,179
99,199
101,202
99,181
90,200
95,187
98,206
95,188
89,191
90,213
98,187
116,210
88,214
126,204
85,186
94,211
94,194
105,203
95,200
107,199
99,186
116,179
101,215
101,196
88,197
93,220
100,208
94,202
100,203
103,200
108,194
82,197
88,190
103,174
106,189
87,200
97,190
110,198
107,179
84,205
104,206
102,180
96,203
105,196
87,205
88,199
100,203
101,175
94,212
85,213
94,202
116,217
94,207
109,216
105,217
119,204
99,190
100,197
114,183
104,207
88,203
101,211
97,199
99,186
121,210
114,223
108,207
96,183
109,205
100,190
85,213
104,222
88,210
104,181
101,218
101,190
103,204
88,185
105,222
81,187
106,191
99,187
94,205
101,177
100,200
106,207
89,193
97,201
103,197
101,203
107,185
106,189
98,213
104,207
119,202
96,174
93,227
85,195
96,170
99,202
114,205
116,185
100,195
101,209
96,210
111,194
81,192
116,223
105,214
88,176
96,211
96,203
90,173
100,225
113,193
102,202
108,214
99,201
124,206
104,205
116,194
93,175
100,208
102,186
112,228
113,209
97,190
113,193
90,192
78,192
109,214
113,231
106,199
100,189
102,173
97,196
112,215
99,215
116,198
125,226
94,197
102,203
101,216
107,219
105,193
102,200
93,226
101,185
110,197
93,180
116,200
122,222
105,182
91,214
113,199
119,169
108,213
106,208
111,220
103,224
103,196
98,210
101,199
84,198
100,232
101,205
99,194
116,221
95,179
97,181
102,200
115,217
103,189
114,179
104,199
85,195
103,163
107,197
105,188
96,199
105,197
96,215
99,210
116,189
109,231
103,200
97,188
99,236
104,209
91,201
93,207
123,195
101,209
97,202
105,208
112,207
101,199
84,207
111,197
92,164
110,199
120,200
102,221
95,189
100,224
121,186
107,223
103,198
94,215
98,205
118,203
94,193
86,230
94,192
98,183
103,180
126,179
96,166
99,202
88,200
102,196
91,183
114,232
95,197
114,205
93,212
105,220
92,194
105,196
103,204
99,200
88,201
97,193
108,212
100,203
104,201
72,172
109,204
102,191
92,207
111,215
96,207
74,210
93,190
109,218
101,200
98,206
92,215
94,213
102,214
99,196
99,210
97,198
126,194
93,195
88,206
105,211
86,183
113,205
74,206
101,209
98,212
101,210
109,194
92,216
94,194
114,200
104,188
109,207
107,196
106,203
98,215
110,205
98,222
97,195
92,209
114,218
114,206
99,199
94,191
97,193
100,180
101,212
108,179
96,200
102,205
98,209
120,200
88,204
87,194
104,219
90,208
90,199
103,191
92,190
105,184
105,223
106,215
109,196
83,211
105,208
95,211
104,205
96,183
115,191
100,175
83,193
92,224
84,214
110,199
105,201
90,190
112,228
102,204
95,180
97,200
109,174
89,177
116,201
103,186
90,174
103,191
88,201
112,206
109,197
106,172
85,206
84,193
86,200
87,203
100,184
88,211
105,208
97,210
85,202
118,204
92,222
104,196
87,215
110,203
110,197
100,183
111,205
104,197
90,219
91,187
114,185
104,196
104,197
94,203
111,196
89,196
81,199
97,207
93,197
94,218
92,202
94,180
99,222
106,189
85,212
113,216
94,198
81,213
99,225
91,185
84,218
104,178
92,205
101,197
110,202
129,208
103,211
111,197
92,224
100,187
110,180
91,206
91,196
96,179
102,203
87,205
125,187
110,196
110,225
86,171
109,178
89,203
106,203
107,197
101,186
92,184
85,200
105,216
100,213
96,206
91,193
84,196
102,231
97,197
105,190
92,208
100,184
115,195
105,190
96,188
85,183
113,186
101,225
97,187
102,164
118,213
116,191
113,204
89,211
103,210
103,173
86,212
107,202
108,198
103,192
103,202
97,218
107,196
112,179
100,182
101,179
98,209
100,212
95,211
106,165
106,194
97,207
96,181
119,199
98,192
111,208
100,199
111,193
82,189
105,176
90,217
113,193
97,183
87,204
98,221
89,174
101,206
95,205
113,206
102,184
92,198
98,189
113,189
107,216
103,217
100,205
86,203
100,222
94,228
89,199
105,208
110,182
76,211
99,166
95,217
106,202
102,188
96,215
108,220
93,212
102,195
103,186
116,197
88,216
117,212
89,182
97,183
95,198
79,202
90,212
112,219
125,230
101,197
109,211
97,228
92,201
119,206
106,195
96,193
98,194
85,209
113,207
113,207
104,189
108,209
98,208
103,205
120,171
96,185
88,205
116,192
84,215
91,199
103,193
99,213
96,189
106,187
106,236
116,200
95,210
99,206
109,223
98,213
107,213
99,182
122,248
89,200
91,191
98,178
104,193
114,195
85,209
101,185
91,208
95,181
98,193
109,222
100,212
109,185
117,219
104,201
88,198
116,169
95,200
75,195
99,190
99,207
95,225
95,191
111,208
109,204
98,182
92,187
111,226
85,185
88,207
98,207
99,205
82,210
99,193
114,207
110,214
89,223
109,190
107,198
78,210
103,203
100,193
95,195
108,219
110,225
83,210
88,220
111,197
101,180
104,212
104,189
101,217
102,200
87,220
107,199
82,201
102,206
88,188
100,197
91,207
117,212
110,213
106,216
121,191
81,215
100,197
90,210
101,194
102,222
81,221
113,197
109,193
95,209
98,188
93,194
85,178
82,198
98,190
107,210
109,189
82,192
93,215
108,186
109,198
93,206
104,178
94,220
92,231
91,180
97,193
100,204
101,217
81,220
97,194
97,195
101,191
99,203
92,214
107,194
102,226
115,182
110,185
108,204
70,192
92,218
93,192
100,201
113,187
104,179
111,204
93,215
97,210
99,191
107,181
105,191
99,188
112,225
95,210
107,204
107,217
104,176
100,180
107,182
88,207
107,175
99,188
88,229
94,219
75,196
101,187
113,189
110,193
100,211
112,216
110,191
96,211
109,209
92,192
115,218
108,208
85,213
84,217
99,197
110,237
104,221
112,188
109,216
92,182
103,184
99,219
87,186
84,203
98,216
102,186
97,214
86,198
108,197
77,198
90,189
116,190
106,230
91,200
108,199
98,185
99,222
88,199
81,199
95,190
107,194
97,176
98,188
126,208
103,183
89,172
108,205
104,201
87,202
92,185
100,185
98,190
93,183
92,165
123,206
83,186
112,228
114,198
104,210
108,196
111,191
105,220
98,202
109,225
89,219
106,187
108,208
79,204
97,194
104,186
103,196
100,189
112,197
104,211
104,189
100,188
126,199
111,206
87,197
96,194
117,192
90,225
97,210
104,211
104,207
94,200
107,206
104,188
113,204
92,194
116,199
97,222
103,204
113,186
112,194
96,196
100,168
113,197
98,229
95,213
103,204
106,201
109,189
88,189
102,220
106,223
85,198
115,194
112,225
90,187
99,213
102,217
111,188
95,198
115,175
98,197
93,225
99,201
108,196
108,165
105,196
89,206
112,205
89,194
97,210
99,219
89,193
82,234
98,196
103,206
106,206
106,203
83,198
105,165
111,187
100,212
91,204
90,210
110,200
96,223
109,214
96,202
110,215
109,193
104,205
101,179
96,187
115,234
104,207
99,205
80,205
85,188
90,215
99,221
81,196
92,210
102,209
102,200
77,225
96,189
100,221
108,217
86,190
93,199
104,211
105,228
99,202
94,208
97,184
106,195
103,194
90,197
101,209
116,218
99,214
101,224
117,210
93,210
86,236
106,208
94,179
103,209
101,214
113,201
110,205
102,223
111,215
106,224
84,200
96,164
108,200
109,182
110,196
91,198
97,184
104,212
94,208
99,196
96,217
108,212
94,198
102,231
98,194
92,196
104,188
91,184
102,198
104,226
98,200
98,194
104,183
73,189
95,179
115,207
99,175
94,220
94,197
85,177
93,197
85,199
83,197
101,215
102,195
100,199
114,166
103,187
128,205
85,182
96,188
83,183
91,226
108,196
94,232
98,197
106,209
105,201
102,199
88,207
116,219
99,168
95,193
94,219
94,207
101,211
95,208
103,192
97,210
105,191
94,207
97,231
93,193
106,202
102,219
90,234
96,202
113,191
95,219
103,209
105,254
108,239
88,208
99,196
82,165
99,204
109,220
86,205
110,201
105,180
109,210
113,188
90,196
105,194
79,213
103,198
109,195
92,210
117,204
109,205
106,205
96,209
99,186
97,219
94,207
96,191
92,198
93,217
103,222
99,175
124,215
103,179
89,202
101,192
104,196
109,192
108,208
104,190
109,199
118,222
120,197
89,168
101,213
114,213
96,186
101,197
102,181
95,195
98,199
88,199
92,204
76,209
100,224
105,209
93,189
102,202
105,240
95,185
109,225
111,201
113,214
86,217
100,189
110,211
110,236
99,196
87,203
88,187
90,186
100,213
113,198
106,177
118,184
105,195
91,175
104,182
96,187
108,184
131,203
97,214
95,208
104,200
107,217
99,206
85,189
99,205
89,180
108,208
103,200
90,204
92,204
86,184
113,189
81,179
87,211
82,167
105,191
95,178
91,190
91,228
105,181
106,204
98,195
105,185
104,190
112,190
90,182
105,180
115,178
96,226
91,204
79,206
98,200
96,204
95,183
115,208
97,220
101,213
104,211
99,197
101,206
109,194
91,199
104,187
87,218
92,188
97,214
101,189
91,190
82,211
99,185
102,207
116,215
99,202
119,212
98,203
84,206
85,216
90,223
102,206
97,192
94,218
102,206
117,184
100,194
89,213
98,214
94,213
111,206
114,206
98,200
97,188
88,201
96,186
99,205
97,228
109,217
89,209
99,207
103,195
96,195
100,204
99,209
108,197
103,190
102,191
90,185
106,205
103,209
124,186
100,173
86,175
124,171
99,194
106,207
107,212
90,201
101,199
89,184
116,178
120,200
98,190
83,212
100,195
96,191
127,192
91,196
84,201
109,188
101,185
97,218
110,203
112,200
108,185
96,204
97,211
108,209
104,214
108,177
120,211
94,204
87,207
87,201
105,202
117,192
93,208
124,206
96,198
106,206
98,227
99,195
103,215
100,208
119,204
82,201
107,195
90,209
99,199
108,211
107,181
118,199
101,193
103,182
108,176
118,204
85,205
94,191
106,189
96,172
116,186
97,188
99,186
100,199
105,196
102,213
99,219
112,181
102,213
99,197
103,189
96,195
114,191
108,241
90,214
100,195
107,190
102,200
105,187
97,207
119,180
103,218
101,210
113,202
89,221
94,212
113,227
101,194
103,224
111,206
83,202
87,204
100,222
94,191
106,175
97,213
96,207
104,186
91,211
107,204
98,199
113,210
101,214
95,193
90,201
94,210
103,177
125,214
106,197
101,197
107,218
91,204
88,218
97,216
108,192
107,213
103,201
88,197
95,214
100,224
99,199
97,193
87,194
98,196
95,196
94,197
115,182
95,211
115,210
95,213
105,203
111,210
114,189
107,192
105,210
103,183
112,199
92,177
107,206
89,209
100,175
105,203
110,197
129,192
95,207
98,218
95,196
88,202
111,202
95,186
117,179
106,208
91,191
100,208
111,182
116,169
97,191
98,202
102,194
121,222
103,208
111,227
98,201
119,196
105,166
93,188
98,189
89,215
94,217
101,191
97,204
91,207
93,211
100,193
99,198
108,183
92,193
117,203
97,208
95,188
118,212
103,195
106,195
93,172
95,195
119,201
111,209
105,182
87,217
95,220
83,208
97,213
89,209
109,179
100,186
97,215
98,215
103,197
94,211
113,194
104,208
89,216
94,182
91,188
95,200
99,191
99,229
90,194
104,188
102,207
108,216
88,179
91,215
111,168
103,210
106,216
104,181
95,181
108,190
124,226
99,203
99,200
97,181
115,202
102,203
112,205
105,218
95,208
119,210
102,190
117,186
95,195
108,204
100,173
111,194
91,199
107,219
98,196
111,216
118,204
109,181
87,169
104,212
118,214
114,182
90,205
112,242
105,189
118,183
92,203
90,214
108,204
91,194
99,176
121,217
98,212
109,226
84,192
103,207
96,189
101,209
96,170
97,196
103,218
97,180
94,213
93,168
80,205
101,183
101,215
79,238
115,182
109,206
95,193
120,190
105,223
100,186
103,194
112,215
115,213
80,194
101,197
107,196
106,181
85,190
103,190
115,194
104,200
99,193
98,191
91,221
97,207
107,207
86,219
88,192
112,171
100,227
122,202
111,216
101,218
111,195
88,194
96,226
108,200
98,208
109,212
88,176
119,188
114,194
120,197
113,187
103,195
99,209
105,205
99,198
113,204
101,197
92,197
98,206
108,197
85,197
99,185
103,199
92,205
92,219
85,203
91,192
111,196
106,204
111,201
91,219
124,186
92,192
101,205
105,230
85,201
103,219
89,195
94,214
118,223
97,191
93,201
89,190
86,207
91,192
105,201
117,164
85,228
102,214
97,206
87,189
92,204
110,188
99,216
95,184
98,197
110,203
99,187
89,173
91,178
89,191
84,192
89,197
94,185
92,214
113,200
89,178
106,229
85,199
97,201
98,216
107,190
108,207
100,215
95,224
106,235
103,188
90,219
102,213
91,219
93,177
97,190
86,199
93,173
98,228
114,191
94,234
78,186
114,207
99,172
91,183
100,194
93,187
90,199
89,209
97,209
93,182
114,216
101,192
85,218
97,189
106,209
108,200
106,207
119,190
96,209
103,202
93,202
94,209
91,194
110,183
102,210
86,229
89,207
104,196
117,215
108,210
95,208
90,181
94,195
101,222
111,207
93,187
121,219
98,206
104,217
97,174
87,209
97,198
90,170
113,187
83,203
115,187
98,202
107,197
109,179
109,196
98,158
80,191
99,216
91,185
96,197
82,204
116,187
98,226
87,227
125,193
88,192
92,200
96,192
95,190
85,201
107,181
117,198
108,205
115,199
98,198
109,222
96,210
97,178
87,169
88,179
85,209
119,179
107,213
96,203
115,164
82,186
106,215
95,220
97,231
97,178
100,167
108,205
93,203
115,193
108,216
97,172
